"id","date","year","month","day","week","dow","time","hour","is_night","type","address","city","segment_id","nbrhood","community","comm_pop","council","council_pop","asr_zone","lampdist","lat","lon","desc","gctype","gcquality"
"","2013-04-23",2013,4,4861,16,2,"00:01:00",0,1,"VANDALISM","3700  Block Highland Drive","SndCAR",34861,"NONE","NONE",0,"NONE",0,"","",33.1562448398,-117.33136397,"MALICIOUS MISCHIEF/VANDALISM(MISDEMEANOR)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"00:01:00",0,1,"VEHICLE BREAK-IN/THEFT","1200  Block Pioneer Way","SndELC",53028,"NONE","NONE",0,"NONE",0,"","",32.811137814,-116.96774975,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"00:05:00",0,1,"DRUGS/ALCOHOL VIOLATIONS","4600  Block 30Th Street","SndSAN",4141,"SanNRT","SanGRE",45697,"San003",147116,6,1414,32.7619574785,-117.130189676,"DISORDERLY CONDUCT:  ALCOHOL","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"00:20:00",0,1,"ARSON","500  Block Ann Street","SndELC",8194,"NONE","NONE",0,"NONE",0,"","",32.8008361986,-116.946208397,"ARSON:PROP (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"00:29:00",0,1,"VANDALISM","1000 W  Block Washington Avenue","SndESC",46583,"NONE","NONE",0,"NONE",0,"","",33.1225641136,-117.098018027,"VANDALISM ($400 OR MORE)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"00:30:00",0,1,"SEX CRIMES","900 N  Block Coast Highway","SndOCN",178452,"NONE","NONE",0,"NONE",0,"","",33.2026630559,-117.388910293,"PROSTITUTION","cns/segment",36
"","2013-04-23",2013,4,4861,16,2,"00:30:00",0,1,"SEX CRIMES","900 N  Block Coast Highway","SndOCN",178452,"NONE","NONE",0,"NONE",0,"","",33.2026630559,-117.388910293,"PROSTITUTION","cns/segment",36
"","2013-04-23",2013,4,4861,16,2,"00:33:00",0,1,"DRUGS/ALCOHOL VIOLATIONS","400  Block Main Street","SndSDO",35027,"NONE","NONE",0,"NONE",0,"","",33.0468006789,-116.85988634,"POSS CONTROLLED SUBS (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"00:35:00",0,1,"DUI","1000  Block Grand Avenue","SndSAN",32138,"SanPCF","SanPCF",39849,"San002",142456,6,7211,32.7956543977,-117.250327869,"DUI ALCOHOL AND/OR DRUGS","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"00:40:00",0,1,"WEAPONS","1600  Block Pentecost Way","SndSAN",52495,"SanOKP","SanMID",37348,"San004",142911,1,7071,32.7228575296,-117.082425791,"FELON BUY/POSSESS/USE STUN GUN","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"01:20:00",1,1,"DRUGS/ALCOHOL VIOLATIONS","Carlton Hills Boulevard / Mast Boulevard","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"POSS CONTROLLED SUBS (F)","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"01:25:00",1,1,"DRUGS/ALCOHOL VIOLATIONS","5500  Block Clairemont Mesa Boulevard","SndSAN",137108,"SanCAL","SanCLA",77873,"San006",140738,6,10295,32.8340705217,-117.173056138,"POSS CONTRL SUB PARAPHERNALIA","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"01:30:00",1,1,"SEX CRIMES","3800  Block 41St Street","SndSAN",5080,"SanCAS","SanMDC",74062,"San009",145045,4,9055,32.7487291007,-117.10693107,"RAPE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"01:45:00",1,1,"VEHICLE BREAK-IN/THEFT","7700  Block Broadway","SndLEM",13073,"NONE","NONE",0,"NONE",0,"","",32.7426922271,-117.031569242,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"01:55:00",1,1,"DRUGS/ALCOHOL VIOLATIONS","1000  Block Barona Road","SndSDO",182622,"NONE","NONE",0,"NONE",0,"","",32.9327880538,-116.87557927,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"02:00:00",2,1,"BURGLARY","12600  Block Via Galacia","SndSAN",65346,"SanRAN","SanRAN",40096,"San005",143957,1,5385,32.9984852177,-117.060753891,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"02:00:00",2,1,"ROBBERY","1900  Block Commercial Street","SndSAN",19426,"SanLOG","SanSOT",57358,"San008",144830,7,3162,32.7052308953,-117.146233423,"STREET ROBBERY - WEAPON USED","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"02:00:00",2,1,"THEFT/LARCENY","100 N  Block El Cam Real","SndENC",26377,"NONE","NONE",0,"NONE",0,"","",33.0473586873,-117.259624775,"BURGLARY (COMMERCIAL) (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"02:00:00",2,1,"WEAPONS","Labrador Lane / Olde Highway 80","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"CARRY CONCEALED DIRK OR DAGGER (F)","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"02:02:00",2,1,"DRUGS/ALCOHOL VIOLATIONS","900  Block Marina Way","SndCHU",66641,"NONE","NONE",0,"NONE",0,"","",32.6199660941,-117.100415861,"OPEN CONTAINER IN PUBLIC PARK","cns/segment",45
"","2013-04-23",2013,4,4861,16,2,"02:07:00",2,1,"DRUGS/ALCOHOL VIOLATIONS","3300  Block Murphy Canyon Road","SndSAN",35221,"SanSER","SanKER",6417,"San007",147442,9,7071,32.8035283617,-117.113759101,"USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"02:08:00",2,1,"VEHICLE BREAK-IN/THEFT","1800  Block Cortez Avenue","SndESC",76222,"NONE","NONE",0,"NONE",0,"","",33.1526219115,-117.116031578,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"02:15:00",2,1,"DRUGS/ALCOHOL VIOLATIONS","3700  Block Plaza Drive","SndOCN",79432,"NONE","NONE",0,"NONE",0,"","",33.1820755082,-117.295948548,"USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"02:24:00",2,1,"THEFT/LARCENY","700  Block Center Drive","SndSNM",131954,"NONE","NONE",0,"NONE",0,"","",33.1361461703,-117.123629385,"BURGLARY (SHOPLIFTING) (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"02:44:00",2,1,"VANDALISM","1000  Block 15Th Street","SndSAN",2991,"SanEAS","SanDOW",31759,"San003",147116,1,1414,32.7162796991,-117.150413077,"VANDALISM (LESS THAN $400)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"03:05:00",3,1,"DRUGS/ALCOHOL VIOLATIONS","3000  Block Midway Drive","SndSAN",45976,"SanIDW","SanMDW",5829,"San002",142456,6,1000,32.7499077033,-117.206577501,"USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"03:20:00",3,1,"DRUGS/ALCOHOL VIOLATIONS","W Mission Road / Comet Circle","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"03:20:00",3,1,"VEHICLE BREAK-IN/THEFT","4700  Block Noyes Street","SndSAN",17519,"SanPCF","SanPCF",39849,"San002",142456,1,4472,32.804831082,-117.23261675,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"03:30:00",3,1,"THEFT/LARCENY","0  Block Crest Drive","SndESC",95587,"NONE","NONE",0,"NONE",0,"","",33.0963603207,-117.07099641,"PETTY THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"04:00:00",4,1,"VEHICLE BREAK-IN/THEFT","1100  Block Rocky Point Way","SndESC",107946,"NONE","NONE",0,"NONE",0,"","",33.1654219383,-117.081737478,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"04:00:00",4,1,"VEHICLE BREAK-IN/THEFT","Bent Tree Place / Rocky Point Way","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"VEHICLE BREAK-IN/THEFT","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"04:36:00",4,1,"BURGLARY","34800  Block Bob Wilson Drive","SndSAN",176914,"SanBAL","SanBAL",249,"San003",147116,7,3162,32.7266185857,-117.143293072,"COMMERCIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"04:45:00",4,1,"VANDALISM","4100  Block Wabash Avenue","SndSAN",63666,"SanCRR","SanMDC",74062,"San009",145045,3,6000,32.752091258,-117.121735275,"VANDALISM ($400 OR MORE)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"04:50:00",4,1,"DRUGS/ALCOHOL VIOLATIONS","1300  Block Sweetwater Lane","SndSDO",60191,"NONE","NONE",0,"NONE",0,"","",32.7174495468,-117.005639329,"POSSESS UNLAWFUL PARAPHERNALIA (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"04:50:00",4,1,"DRUGS/ALCOHOL VIOLATIONS","1300  Block Sweetwater Lane","SndSDO",60191,"NONE","NONE",0,"NONE",0,"","",32.7174495468,-117.005639329,"POSSESS UNLAWFUL PARAPHERNALIA (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"04:50:00",4,1,"DRUGS/ALCOHOL VIOLATIONS","1300  Block Sweetwater Lane","SndSDO",60191,"NONE","NONE",0,"NONE",0,"","",32.7174495468,-117.005639329,"POSSESS UNLAWFUL PARAPHERNALIA (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"05:00:00",5,1,"DRUGS/ALCOHOL VIOLATIONS","1300  Block Sweetwater Lane","SndSDO",60191,"NONE","NONE",0,"NONE",0,"","",32.7174495468,-117.005639329,"USE/UNDER INFL OF CONTROLLED SUBS (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"05:10:00",5,1,"ASSAULT","0  Block Lcdf","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"BATTERY ON PERSON (M)","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"05:30:00",5,1,"THEFT/LARCENY","1800  Block El Norte Parkway","SndESC",22527,"NONE","NONE",0,"NONE",0,"","",33.1519575627,-117.042392585,"PETTY THEFT","cns/segment",33
"","2013-04-23",2013,4,4861,16,2,"05:40:00",5,1,"BURGLARY","7700  Block Regents Road","SndSAN",188424,"SanNUV","SanUNV",63098,"San001",147305,6,2828,32.8617205588,-117.222820953,"COMMERCIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"05:40:00",5,1,"DRUGS/ALCOHOL VIOLATIONS","San Diego Street / Higgins Street","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/NO PRIOR","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"05:45:00",5,1,"BURGLARY","3400  Block Orchard Way","SndOCN",78842,"NONE","NONE",0,"NONE",0,"","",33.2310352627,-117.339062525,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"06:00:00",6,1,"VANDALISM","1400 N  Block Sante Fe","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"VANDALISM [$400 OR LESS] (M)","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"06:00:00",6,1,"VEHICLE BREAK-IN/THEFT","300  Block Tremont Street","SndCHU",61357,"NONE","NONE",0,"NONE",0,"","",32.5978945839,-117.065599878,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"06:30:00",6,1,"THEFT/LARCENY","5700  Block Bates Street","SndSAN",10786,"SanRED","SanMID",37348,"San004",142911,4,3605,32.7470883662,-117.073189369,"PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"06:30:00",6,1,"VEHICLE BREAK-IN/THEFT","S Pacific Street / Oceanside Boulevard","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"VEHICLE BREAK-IN/THEFT","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"06:54:00",6,1,"BURGLARY","13000  Block Avnda Grande","SndSAN",72637,"SanRNC","SanRNC",42779,"San005",143957,1,2236,32.9558266843,-117.104813744,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"07:00:00",7,0,"BURGLARY","800  Block Vanderbilt Place","SndSAN",76556,"SanHIL","SanUPT",37279,"San003",147116,4,1414,32.7447406646,-117.170325055,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"07:05:00",7,0,"VANDALISM","8600  Block Spectrum Center Boulevard","SndSAN",173031,"SanKER","SanKER",6417,"San006",140738,6,3000,32.8268424411,-117.141939831,"VANDALISM ($400 OR MORE)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"07:13:00",7,0,"DRUGS/ALCOHOL VIOLATIONS","6200  Block Liberty Place","SndCAR",176402,"NONE","NONE",0,"NONE",0,"","",33.1273607605,-117.256423632,"POSSESS CONTROLLED SUBSTANCE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"07:20:00",7,0,"VEHICLE BREAK-IN/THEFT","2700  Block State Street","SndCAR",198195,"NONE","NONE",0,"NONE",0,"","",33.1628105751,-117.351347306,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"07:30:00",7,0,"DRUGS/ALCOHOL VIOLATIONS","300 S  Block Coast Highway","SndOCN",178452,"NONE","NONE",0,"NONE",0,"","",33.2026630559,-117.388910293,"OPEN CONTAINER IN PUBLIC PARK","cns/segment",32
"","2013-04-23",2013,4,4861,16,2,"07:30:00",7,0,"THEFT/LARCENY","9600  Block Petite Lane","SndSDO",52740,"NONE","NONE",0,"NONE",0,"","",32.8526207856,-116.911679119,"PETTY THEFT(from Building) (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"07:32:00",7,0,"ROBBERY","Mc Kinley Avenue / Harding Street","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"STREET ROBBERY - WEAPON USED","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"07:45:00",7,0,"BURGLARY","3100  Block Indian Fig Drive","SndSAN",140667,"SanOKP","SanMID",37348,"San004",142911,3,11401,32.7398947185,-117.066242739,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"07:48:00",7,0,"DRUGS/ALCOHOL VIOLATIONS","Midland Road / Somerset Road","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"USE/UNDER INFL OF CONTROLLED SUBS (M)","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"08:00:00",8,0,"BURGLARY","100  Block Joliet Court","SndELC",39154,"NONE","NONE",0,"NONE",0,"","",32.7947366684,-116.931801481,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:00:00",8,0,"BURGLARY","400  Block 63Rd Street","SndSAN",5868,"SanEAN","SanENC",47361,"San004",142911,6,1414,32.7092174645,-117.062337004,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:00:00",8,0,"DRUGS/ALCOHOL VIOLATIONS","10100  Block Ashwood Street","SndSDO",9238,"NONE","NONE",0,"NONE",0,"","",32.8627919009,-116.917647992,"POSSESSION OF UP TO AN OUNCE OF MARIJUANA (I)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:00:00",8,0,"FRAUD","9600  Block Mizpah Lane","SndSDO",112465,"NONE","NONE",0,"NONE",0,"","",32.8601134089,-116.609765527,"FRAUD","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:00:00",8,0,"FRAUD","900  Block Catalina Boulevard","SndSAN",16630,"SanWOD","SanPEN",38269,"San002",142456,6,5830,32.7219653087,-117.245669378,"FRAUD","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:00:00",8,0,"FRAUD","3800  Block Sioux Avenue","SndSAN",58396,"SanBAP","SanCLA",77873,"San002",142456,1,7280,32.8037927212,-117.206308935,"FRAUD","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:00:00",8,0,"THEFT/LARCENY","200 E  Block Bradley Avenue","SndSDO",13462,"NONE","NONE",0,"NONE",0,"","",32.8191091677,-116.95881466,"PETTY THEFT(All Other Larceny) (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:00:00",8,0,"VANDALISM","10700  Block Jamacha Boulevard","SndSDO",38656,"NONE","NONE",0,"NONE",0,"","",32.7290564931,-116.962950163,"VANDALISM [$400 OR LESS] (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:00:00",8,0,"VANDALISM","3700  Block Balboa Avenue","SndSAN",10186,"SanBAH","SanCLA",77873,"San002",142456,1,5385,32.8084024584,-117.208792507,"VANDALISM (LESS THAN $400)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:10:00",8,0,"MOTOR VEHICLE THEFT","1000  Block Crystal Springs Place","SndESC",165113,"NONE","NONE",0,"NONE",0,"","",33.1312014618,-117.101460545,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:11:00",8,0,"THEFT/LARCENY","2300  Block Chatsworth Boulevard","SndSAN",18043,"SanLOM","SanPEN",38269,"San002",142456,4,4242,32.7402105879,-117.226669404,"PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:16:00",8,0,"VANDALISM","7900  Block Gaylen Road","SndSAN",69091,"SanMIR","SanMIR",72761,"San006",140738,1,3162,32.9150221742,-117.150788496,"VANDALISM (LESS THAN $1000)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:20:00",8,0,"BURGLARY","8500  Block Burr Lane","SndSAN",108567,"SanRNC","SanRNC",42779,"San006",140738,1,3162,32.9453070617,-117.140548443,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:26:00",8,0,"DRUGS/ALCOHOL VIOLATIONS","6500  Block Kelly Street","SndSAN",39891,"SanLIN","SanLIN",31648,"San007",147442,2,1000,32.7805085536,-117.1767647,"USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:30:00",8,0,"MOTOR VEHICLE THEFT","6500  Block Ambrosia Drive","SndSAN",82328,"SanGRA","SanTIR",30447,"San007",147442,4,5385,32.7937123958,-117.108828968,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:30:00",8,0,"THEFT/LARCENY","5000  Block Gold Drive","SndOCN",31732,"NONE","NONE",0,"NONE",0,"","",33.2580263968,-117.298487716,"GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:40:00",8,0,"MOTOR VEHICLE THEFT","2000  Block Ebers Street","SndSAN",25760,"SanOCN","SanOCN",12953,"San002",142456,2,5000,32.7455634619,-117.244231807,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:50:00",8,0,"ASSAULT","700  Block F Street","SndCHU",28355,"NONE","NONE",0,"NONE",0,"","",32.6364777922,-117.097069989,"EXHIBIT DEADLY WEAPON (OTHER THAN FIREARM)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:50:00",8,0,"ASSAULT","9300  Block Hillery Drive","SndSAN",189858,"SanMIR","SanMIR",72761,"San006",140738,6,2236,32.9129116692,-117.119907139,"BATTERY WITH SERIOUS BODILY INJURY (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"08:51:00",8,0,"FRAUD","800  Block Riverlawn Avenue","SndCHU",55301,"NONE","NONE",0,"NONE",0,"","",32.6194489649,-117.086186306,"FRAUD","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"09:00:00",9,0,"BURGLARY","900  Block Sherman Street","SndSAN",57924,"SanMOR","SanLIN",31648,"San002",142456,7,1000,32.7636202536,-117.200419039,"COMMERCIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"09:00:00",9,0,"DRUGS/ALCOHOL VIOLATIONS","3300  Block Bear Valley Parkway","SndESC",11131,"NONE","NONE",0,"NONE",0,"","",33.0758796281,-117.058028938,"ADULT POSSESS MARIJUANA ON GROUNDS DURING SCH ACTIVITIES","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"09:00:00",9,0,"DRUGS/ALCOHOL VIOLATIONS","1700  Block Island Avenue","SndSAN",38185,"SanEAS","SanDOW",31759,"San003",147116,6,3162,32.7104555712,-117.148155889,"POSSESS NARCOTIC CONTROLLED SUBSTANCE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"09:00:00",9,0,"DRUGS/ALCOHOL VIOLATIONS","3300  Block Bear Valley Parkway","SndESC",11131,"NONE","NONE",0,"NONE",0,"","",33.0758796281,-117.058028938,"ADULT POSSESS MARIJUANA ON GROUNDS DURING SCH ACTIVITIES","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"09:00:00",9,0,"VANDALISM","4000  Block Huerfano Avenue","SndSAN",36182,"SanBAH","SanCLA",77873,"San002",142456,1,6708,32.8156554294,-117.216926301,"MALICIOUS MISCHIEF/VANDALISM(MISDEMEANOR)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"09:00:00",9,0,"VEHICLE BREAK-IN/THEFT","900  Block Bailey Court","SndSNM",56082,"NONE","NONE",0,"NONE",0,"","",33.1455493695,-117.183061184,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"09:10:00",9,0,"BURGLARY","12700  Block Calle De Las Rosas","SndSAN",75947,"SanRNC","SanRNC",42779,"San005",143957,1,3162,32.9512921622,-117.119761275,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"09:15:00",9,0,"BURGLARY","11900  Block Mtn Pass Road","SndSAN",137018,"SanSAB","SanSAB",11256,"San005",143957,1,4242,32.9388013191,-117.073173779,"RESIDENTIAL BURGLARY","cns/segment",54
"","2013-04-23",2013,4,4861,16,2,"09:20:00",9,0,"THEFT/LARCENY","4200  Block Genesee Avenue","SndSAN",31119,"SanCAL","SanCLA",77873,"San006",140738,7,9899,32.8203469054,-117.182418763,"PETTY THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"09:30:00",9,0,"VANDALISM","1800  Block El Prado","SndSAN",26681,"SanBAL","SanBAL",249,"San003",147116,0,1000,32.7314666976,-117.14757171,"VANDALISM (LESS THAN $400)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"09:34:00",9,0,"DUI","Via Centra Hacienda","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"DUI ALCOHOL AND/OR DRUGS","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"09:45:00",9,0,"THEFT/LARCENY","7500  Block Girard Avenue","SndSAN",31385,"SanLAJ","SanLAJ",29018,"San001",147305,6,2000,32.8412135518,-117.272722025,"THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"10:00:00",10,0,"BURGLARY","10800  Block Deering Street","SndSAN",69051,"SanMIR","SanMIR",72761,"San006",140738,1,8062,32.9163585875,-117.145947625,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"10:00:00",10,0,"DRUGS/ALCOHOL VIOLATIONS","3000  Block Ketuull Uunyaa Way","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE (F)","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"10:00:00",10,0,"THEFT/LARCENY","300  Block 04Th Avenue","SndCHU",1151,"NONE","NONE",0,"NONE",0,"","",32.6397227715,-117.083813855,"PETTY THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"10:16:00",10,0,"DRUGS/ALCOHOL VIOLATIONS","900  Block E Street","SndSDO",106323,"NONE","NONE",0,"NONE",0,"","",33.0406918632,-116.866418947,"USE/UNDER INFL OF CONTROLLED SUBS (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"10:16:00",10,0,"DRUGS/ALCOHOL VIOLATIONS","900  Block E Street","SndSDO",106323,"NONE","NONE",0,"NONE",0,"","",33.0406918632,-116.866418947,"USE/UNDER INFL OF CONTROLLED SUBS (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"10:16:00",10,0,"DRUGS/ALCOHOL VIOLATIONS","900  Block E Street","SndSDO",106323,"NONE","NONE",0,"NONE",0,"","",33.0406918632,-116.866418947,"NARC CRIME W/PRIOR CONVICTIONS (BAIL+)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"10:30:00",10,0,"MOTOR VEHICLE THEFT","La Jolla Boulevard / Prospect Street","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"10:32:00",10,0,"DRUGS/ALCOHOL VIOLATIONS","11100  Block Pala Road","SndSDO",76808,"NONE","NONE",0,"NONE",0,"","",33.364608422,-117.094817957,"POSS CONTROLLED SUBS (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"10:45:00",10,0,"DRUGS/ALCOHOL VIOLATIONS","1100  Block Front Street","SndSAN",30238,"SanCOR","SanDOW",31759,"San003",147116,7,1000,32.7172600412,-117.164725506,"POSS CONTROLLED SUBS (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"10:45:00",10,0,"MOTOR VEHICLE THEFT","6900  Block Friars Road","SndSAN",157427,"SanMST","SanMSS",18947,"San007",147442,6,8246,32.7691306163,-117.170629781,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"10:45:00",10,0,"THEFT/LARCENY","7000  Block Friars Road","SndSAN",30134,"SanMST","SanMSS",18947,"San007",147442,6,12000,32.7697391539,-117.167529465,"THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"10:45:00",10,0,"VEHICLE BREAK-IN/THEFT","3400  Block Marron Road","SndOCN",201744,"NONE","NONE",0,"NONE",0,"","",33.178079259,-117.296567442,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"10:47:00",10,0,"DRUGS/ALCOHOL VIOLATIONS","300 S  Block Rancho Santa Fe Road","SndSNM",13988,"NONE","NONE",0,"NONE",0,"","",33.1427467972,-117.202019573,"USE/UNDER INFL OF CONTROLLED SUBS (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"11:00:00",11,0,"DRUGS/ALCOHOL VIOLATIONS","2800  Block Auto Park Way","SndESC",49290,"NONE","NONE",0,"NONE",0,"","",33.1310209747,-117.122170087,"DISORDERLY CONDUCT:  ALCOHOL","cns/segment",65
