GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
1400000US06073018511,06073018511,"Census Tract 185.11, San Diego County, California",29.8,2.9,28.4,3.0,32.2,3.3
1400000US06073018512,06073018512,"Census Tract 185.12, San Diego County, California",62.0,2.6,58.4,10.9,65.6,3.1
1400000US06073018513,06073018513,"Census Tract 185.13, San Diego County, California",30.8,2.4,29.1,2.1,34.1,3.1
1400000US06073018514,06073018514,"Census Tract 185.14, San Diego County, California",37.6,2.4,34.7,5.9,38.7,3.0
1400000US06073018515,06073018515,"Census Tract 185.15, San Diego County, California",46.1,2.7,42.6,3.4,50.3,3.8
1400000US06073018516,06073018516,"Census Tract 185.16, San Diego County, California",28.7,3.3,30.0,5.7,27.9,4.7
1400000US06073018517,06073018517,"Census Tract 185.17, San Diego County, California",33.0,4.2,30.3,1.8,40.7,11.6
1400000US06073018518,06073018518,"Census Tract 185.18, San Diego County, California",31.3,5.3,31.0,5.6,31.6,8.4
1400000US06073018519,06073018519,"Census Tract 185.19, San Diego County, California",30.4,2.9,30.9,4.9,29.9,3.5
1400000US06073018601,06073018601,"Census Tract 186.01, San Diego County, California",36.9,2.9,35.6,4.2,38.5,2.7
1400000US06073018603,06073018603,"Census Tract 186.03, San Diego County, California",28.6,1.7,27.7,2.4,30.0,3.2
1400000US06073018608,06073018608,"Census Tract 186.08, San Diego County, California",38.1,6.9,35.0,5.3,40.7,2.9
1400000US06073018609,06073018609,"Census Tract 186.09, San Diego County, California",33.1,3.8,29.8,7.4,35.3,2.4
1400000US06073018610,06073018610,"Census Tract 186.10, San Diego County, California",28.7,2.9,27.5,2.1,30.6,3.2
1400000US06073018611,06073018611,"Census Tract 186.11, San Diego County, California",34.4,2.8,32.7,4.1,35.6,3.3
1400000US06073018612,06073018612,"Census Tract 186.12, San Diego County, California",31.4,3.4,26.3,4.2,39.5,3.6
1400000US06073018613,06073018613,"Census Tract 186.13, San Diego County, California",28.7,3.5,28.1,7.1,31.0,6.7
1400000US06073018614,06073018614,"Census Tract 186.14, San Diego County, California",42.5,5.0,39.5,5.6,44.9,5.0
1400000US06073018700,06073018700,"Census Tract 187, San Diego County, California",21.6,0.2,21.6,0.2,21.7,0.5
1400000US06073018801,06073018801,"Census Tract 188.01, San Diego County, California",45.7,2.3,45.6,5.0,45.7,1.9
1400000US06073018802,06073018802,"Census Tract 188.02, San Diego County, California",49.4,3.3,47.2,1.8,52.1,3.5
1400000US06073018803,06073018803,"Census Tract 188.03, San Diego County, California",45.5,4.7,45.9,3.3,45.1,8.4
1400000US06073018903,06073018903,"Census Tract 189.03, San Diego County, California",36.1,2.6,33.0,4.1,38.9,5.5
1400000US06073018904,06073018904,"Census Tract 189.04, San Diego County, California",29.7,2.2,28.3,1.5,31.0,2.7
1400000US06073018905,06073018905,"Census Tract 189.05, San Diego County, California",28.2,2.0,23.1,2.4,32.7,5.5
1400000US06073018906,06073018906,"Census Tract 189.06, San Diego County, California",32.6,5.1,30.6,4.9,35.8,5.3
1400000US06073019001,06073019001,"Census Tract 190.01, San Diego County, California",51.6,2.0,52.7,2.3,50.0,3.3
1400000US06073019002,06073019002,"Census Tract 190.02, San Diego County, California",40.6,4.9,42.5,6.4,39.6,5.4
1400000US06073019101,06073019101,"Census Tract 191.01, San Diego County, California",34.6,4.0,30.7,1.9,36.9,3.1
1400000US06073019103,06073019103,"Census Tract 191.03, San Diego County, California",43.4,2.6,42.9,3.3,44.0,3.3
1400000US06073019105,06073019105,"Census Tract 191.05, San Diego County, California",53.1,3.3,51.7,4.5,54.4,2.8
1400000US06073019106,06073019106,"Census Tract 191.06, San Diego County, California",40.0,2.1,38.5,3.4,41.2,2.3
1400000US06073019107,06073019107,"Census Tract 191.07, San Diego County, California",45.1,10.0,50.2,10.5,40.4,10.4
1400000US06073019203,06073019203,"Census Tract 192.03, San Diego County, California",43.1,2.6,43.3,3.5,42.9,3.3
1400000US06073019205,06073019205,"Census Tract 192.05, San Diego County, California",38.8,4.9,38.1,5.1,41.8,10.8
1400000US06073019206,06073019206,"Census Tract 192.06, San Diego County, California",27.8,3.1,27.7,3.9,28.0,6.1
1400000US06073019207,06073019207,"Census Tract 192.07, San Diego County, California",34.3,4.0,31.8,3.3,36.2,6.0
1400000US06073019208,06073019208,"Census Tract 192.08, San Diego County, California",46.5,2.2,46.5,3.3,46.5,4.8
1400000US06073019301,06073019301,"Census Tract 193.01, San Diego County, California",39.5,3.2,39.9,2.4,38.8,6.0
1400000US06073019302,06073019302,"Census Tract 193.02, San Diego County, California",37.3,3.3,37.3,3.9,36.9,6.3
1400000US06073019303,06073019303,"Census Tract 193.03, San Diego County, California",33.6,3.3,28.7,7.2,35.6,8.1
1400000US06073019403,06073019403,"Census Tract 194.03, San Diego County, California",34.6,4.1,33.2,5.2,36.6,5.0
1400000US06073019404,06073019404,"Census Tract 194.04, San Diego County, California",29.0,6.2,25.7,5.8,30.2,3.6
1400000US06073019405,06073019405,"Census Tract 194.05, San Diego County, California",27.4,2.0,28.0,2.8,26.8,2.1
1400000US06073019406,06073019406,"Census Tract 194.06, San Diego County, California",30.2,4.3,29.0,3.4,32.0,3.6
1400000US06073019501,06073019501,"Census Tract 195.01, San Diego County, California",26.5,1.6,27.9,2.8,25.3,4.5
1400000US06073019502,06073019502,"Census Tract 195.02, San Diego County, California",29.3,2.1,29.3,4.0,29.2,2.8
1400000US06073019503,06073019503,"Census Tract 195.03, San Diego County, California",26.5,2.5,23.8,2.2,28.1,5.1
1400000US06073019601,06073019601,"Census Tract 196.01, San Diego County, California",35.7,3.0,31.7,10.2,36.9,4.3
1400000US06073019602,06073019602,"Census Tract 196.02, San Diego County, California",35.9,3.7,38.1,3.3,33.1,4.2
1400000US06073019701,06073019701,"Census Tract 197.01, San Diego County, California",33.3,2.6,33.4,2.9,33.1,4.2
1400000US06073019702,06073019702,"Census Tract 197.02, San Diego County, California",39.8,2.9,40.1,3.4,39.2,5.4
1400000US06073019803,06073019803,"Census Tract 198.03, San Diego County, California",37.5,2.7,36.8,3.3,38.2,3.8
1400000US06073019804,06073019804,"Census Tract 198.04, San Diego County, California",45.1,3.1,45.8,3.5,43.8,2.4
1400000US06073019805,06073019805,"Census Tract 198.05, San Diego County, California",41.9,8.2,36.7,6.7,46.8,9.1
1400000US06073019806,06073019806,"Census Tract 198.06, San Diego County, California",38.0,1.8,39.0,4.0,36.9,3.7
1400000US06073019808,06073019808,"Census Tract 198.08, San Diego County, California",63.2,5.8,57.3,8.3,65.5,3.2
1400000US06073019809,06073019809,"Census Tract 198.09, San Diego County, California",47.4,3.1,45.5,3.3,50.2,6.0
1400000US06073019902,06073019902,"Census Tract 199.02, San Diego County, California",35.3,2.3,37.3,1.9,32.1,4.3
1400000US06073019903,06073019903,"Census Tract 199.03, San Diego County, California",39.3,3.0,39.4,2.9,38.8,6.0
1400000US06073019904,06073019904,"Census Tract 199.04, San Diego County, California",33.8,3.5,31.6,4.3,35.7,3.6
1400000US06073019905,06073019905,"Census Tract 199.05, San Diego County, California",39.3,3.5,39.6,3.4,37.9,5.2
1400000US06073020013,06073020013,"Census Tract 200.13, San Diego County, California",36.2,1.9,36.3,3.0,36.2,2.4
1400000US06073020014,06073020014,"Census Tract 200.14, San Diego County, California",41.8,4.0,40.2,7.1,43.0,3.4
1400000US06073020015,06073020015,"Census Tract 200.15, San Diego County, California",49.1,2.3,49.9,3.5,48.5,2.9
1400000US06073020016,06073020016,"Census Tract 200.16, San Diego County, California",40.4,1.3,39.8,2.1,41.8,1.9
1400000US06073020017,06073020017,"Census Tract 200.17, San Diego County, California",30.7,7.1,34.5,8.2,27.8,4.7
1400000US06073020018,06073020018,"Census Tract 200.18, San Diego County, California",31.9,2.2,32.7,2.0,30.4,3.4
1400000US06073020019,06073020019,"Census Tract 200.19, San Diego County, California",45.3,3.0,43.3,5.4,48.4,6.1
1400000US06073020020,06073020020,"Census Tract 200.20, San Diego County, California",33.9,1.3,35.6,2.0,31.5,2.8
1400000US06073020021,06073020021,"Census Tract 200.21, San Diego County, California",29.1,1.2,27.9,5.1,29.7,1.1
1400000US06073020022,06073020022,"Census Tract 200.22, San Diego County, California",30.2,3.5,27.4,4.0,33.2,3.6
1400000US06073020023,06073020023,"Census Tract 200.23, San Diego County, California",36.0,2.8,31.1,3.9,41.2,3.3
1400000US06073020024,06073020024,"Census Tract 200.24, San Diego County, California",42.4,4.7,39.0,6.3,49.5,7.9
1400000US06073020025,06073020025,"Census Tract 200.25, San Diego County, California",34.8,3.4,34.9,5.9,34.6,5.1
1400000US06073020026,06073020026,"Census Tract 200.26, San Diego County, California",45.1,6.2,41.4,5.2,48.7,8.5
1400000US06073020027,06073020027,"Census Tract 200.27, San Diego County, California",35.8,1.8,33.7,2.1,37.4,1.4
1400000US06073020028,06073020028,"Census Tract 200.28, San Diego County, California",23.1,2.1,22.1,3.4,24.1,4.0
1400000US06073020029,06073020029,"Census Tract 200.29, San Diego County, California",27.9,2.4,25.6,2.2,31.5,4.0
1400000US06073020103,06073020103,"Census Tract 201.03, San Diego County, California",39.7,2.9,37.7,5.5,40.4,2.7
1400000US06073020105,06073020105,"Census Tract 201.05, San Diego County, California",34.6,4.1,32.6,2.8,38.8,5.1
1400000US06073020106,06073020106,"Census Tract 201.06, San Diego County, California",34.4,5.4,31.9,7.6,35.1,5.9
1400000US06073020107,06073020107,"Census Tract 201.07, San Diego County, California",37.1,3.7,37.5,7.3,36.5,5.6
1400000US06073020108,06073020108,"Census Tract 201.08, San Diego County, California",26.8,3.6,25.9,5.1,28.2,3.8
1400000US06073020109,06073020109,"Census Tract 201.09, San Diego County, California",30.0,2.5,30.5,4.4,29.3,3.7
1400000US06073020202,06073020202,"Census Tract 202.02, San Diego County, California",27.8,3.2,28.0,4.2,27.5,3.1
1400000US06073020206,06073020206,"Census Tract 202.06, San Diego County, California",29.0,3.2,29.4,3.6,27.8,3.6
1400000US06073020207,06073020207,"Census Tract 202.07, San Diego County, California",26.7,2.2,28.3,2.4,25.8,1.9
1400000US06073020208,06073020208,"Census Tract 202.08, San Diego County, California",30.8,1.1,30.3,3.3,32.7,4.0
1400000US06073020209,06073020209,"Census Tract 202.09, San Diego County, California",34.9,3.8,32.0,5.5,37.0,5.9
1400000US06073020210,06073020210,"Census Tract 202.10, San Diego County, California",32.4,4.7,29.8,5.3,33.5,6.5
1400000US06073020211,06073020211,"Census Tract 202.11, San Diego County, California",28.6,3.1,27.1,2.3,30.4,4.4
1400000US06073020213,06073020213,"Census Tract 202.13, San Diego County, California",25.3,1.9,24.1,3.4,27.3,3.5
1400000US06073020214,06073020214,"Census Tract 202.14, San Diego County, California",26.8,2.3,25.7,3.5,28.0,3.9
1400000US06073020304,06073020304,"Census Tract 203.04, San Diego County, California",44.9,2.1,44.9,3.6,44.8,2.8
1400000US06073020305,06073020305,"Census Tract 203.05, San Diego County, California",36.4,3.3,35.9,4.6,37.2,2.9
1400000US06073020306,06073020306,"Census Tract 203.06, San Diego County, California",35.3,2.6,35.0,3.0,35.6,3.6
1400000US06073020307,06073020307,"Census Tract 203.07, San Diego County, California",40.2,1.0,36.2,4.7,43.7,3.8
1400000US06073020308,06073020308,"Census Tract 203.08, San Diego County, California",40.9,2.9,37.5,4.5,43.4,4.8
1400000US06073020309,06073020309,"Census Tract 203.09, San Diego County, California",30.9,3.4,30.7,3.9,31.7,9.0
1400000US06073020401,06073020401,"Census Tract 204.01, San Diego County, California",47.8,7.4,46.7,4.4,51.4,7.1
1400000US06073020403,06073020403,"Census Tract 204.03, San Diego County, California",35.1,3.4,37.1,3.0,31.7,5.7
1400000US06073020404,06073020404,"Census Tract 204.04, San Diego County, California",33.2,3.9,29.7,6.6,35.5,5.4
1400000US06073020405,06073020405,"Census Tract 204.05, San Diego County, California",50.2,2.4,48.0,3.2,51.4,1.6
1400000US06073020500,06073020500,"Census Tract 205, San Diego County, California",35.2,5.0,30.9,3.5,38.4,5.6
1400000US06073020601,06073020601,"Census Tract 206.01, San Diego County, California",27.4,4.3,25.3,4.4,30.3,3.1
1400000US06073020602,06073020602,"Census Tract 206.02, San Diego County, California",30.7,2.9,32.1,3.6,28.9,3.1
1400000US06073020705,06073020705,"Census Tract 207.05, San Diego County, California",49.1,18.1,40.6,10.8,56.3,26.6
1400000US06073020706,06073020706,"Census Tract 207.06, San Diego County, California",44.1,2.4,40.8,5.0,45.5,3.7
1400000US06073020707,06073020707,"Census Tract 207.07, San Diego County, California",29.9,2.8,31.4,3.4,28.8,4.1
1400000US06073020708,06073020708,"Census Tract 207.08, San Diego County, California",38.8,6.2,39.5,8.0,38.1,9.3
1400000US06073020709,06073020709,"Census Tract 207.09, San Diego County, California",38.5,1.7,38.9,2.1,38.2,2.3
1400000US06073020710,06073020710,"Census Tract 207.10, San Diego County, California",47.0,3.1,47.0,7.3,46.9,3.6
1400000US06073020801,06073020801,"Census Tract 208.01, San Diego County, California",47.9,2.3,47.7,2.6,48.1,2.9
1400000US06073020805,06073020805,"Census Tract 208.05, San Diego County, California",35.2,3.0,33.2,2.5,38.0,5.9
1400000US06073020806,06073020806,"Census Tract 208.06, San Diego County, California",32.6,6.0,29.7,4.7,34.0,7.8
1400000US06073020807,06073020807,"Census Tract 208.07, San Diego County, California",46.0,2.8,44.5,7.3,46.8,3.9
1400000US06073020809,06073020809,"Census Tract 208.09, San Diego County, California",40.1,4.8,42.0,5.7,38.4,5.2
1400000US06073020810,06073020810,"Census Tract 208.10, San Diego County, California",40.4,1.6,41.9,5.3,39.1,2.0
1400000US06073020811,06073020811,"Census Tract 208.11, San Diego County, California",40.0,2.2,41.1,6.4,39.8,1.6
1400000US06073020902,06073020902,"Census Tract 209.02, San Diego County, California",57.1,5.7,57.1,9.6,57.1,4.9
1400000US06073020903,06073020903,"Census Tract 209.03, San Diego County, California",54.1,3.4,52.0,5.0,56.6,3.1
1400000US06073020904,06073020904,"Census Tract 209.04, San Diego County, California",51.8,6.3,52.5,7.2,51.4,6.6
1400000US06073021000,06073021000,"Census Tract 210, San Diego County, California",58.4,5.6,54.6,9.0,59.5,3.2
1400000US06073021100,06073021100,"Census Tract 211, San Diego County, California",38.1,6.7,36.8,7.6,39.0,8.9
1400000US06073021202,06073021202,"Census Tract 212.02, San Diego County, California",44.9,3.5,42.3,7.9,47.9,2.7
1400000US06073021204,06073021204,"Census Tract 212.04, San Diego County, California",46.9,1.9,45.4,3.5,47.3,1.6
1400000US06073021205,06073021205,"Census Tract 212.05, San Diego County, California",33.5,3.7,31.6,5.0,37.3,5.7
1400000US06073021206,06073021206,"Census Tract 212.06, San Diego County, California",45.3,4.6,42.4,4.5,46.8,4.4
1400000US06073021302,06073021302,"Census Tract 213.02, San Diego County, California",39.3,2.9,36.8,2.1,45.0,3.4
1400000US06073021303,06073021303,"Census Tract 213.03, San Diego County, California",39.4,2.8,39.6,2.8,38.9,4.1
1400000US06073021304,06073021304,"Census Tract 213.04, San Diego County, California",37.8,4.2,39.4,4.6,37.5,4.3
1400000US06073021400,06073021400,"Census Tract 214, San Diego County, California",29.1,2.3,28.7,2.8,29.6,2.1
1400000US06073021500,06073021500,"Census Tract 215, San Diego County, California",36.1,2.2,35.8,3.3,36.4,2.6
1400000US06073021600,06073021600,"Census Tract 216, San Diego County, California",32.8,5.0,32.4,6.9,37.8,5.9
1400000US06073021800,06073021800,"Census Tract 218, San Diego County, California",47.4,3.9,50.6,5.8,45.5,3.8
1400000US06073021900,06073021900,"Census Tract 219, San Diego County, California",26.2,3.3,26.8,2.6,24.6,8.5
1400000US06073022000,06073022000,"Census Tract 220, San Diego County, California",36.6,4.3,29.8,7.3,39.8,2.9
1400000US06073022100,06073022100,"Census Tract 221, San Diego County, California",37.7,1.6,36.0,3.8,38.7,2.0
1400000US06073990100,06073990100,"Census Tract 9901, San Diego County, California",-,**,-,**,-,**
